posLat,posLon,time,map_via,map_bairro,map_quadra,map_Cat_via,map_Sit_pav,map_Sit_urb,map_Cal_Pass,map_Ilu_Pub,map_Arb,map_Esgo_Sani,ident_Sex_ide,ident_Natura,ident_Fax_Eta,ident_Et_Raça,ident_Est_Civ,ident_Est_Esc,ident_Def_Perm,ident_Res,ident_Ani_Est,ident_Pos_Imo,ident_Atv_trab,ident_Cid_Trab,ident_Rend_Ind,inf_Not_Cid,inf_Loc_Trav,inf_Pri_Bair,inf_Cuid_Saud,inf_Loc_Laz,inf_Res_Dom,inf_Dei_Res,inf_Fre_Res,inf_Fre_Var,inf_Ben_Arb,inf_Ori_Agu,inf_Falt_Agu,inf_Mei_Tran,inf_Sat_Vid,inf_Sat_Gov,map_Sis_Dre
-17.55676068,-50.63170036,2022-11-26 14:34:54.901893,Rua 5 de Março ,Setor Boa Vista,02,"coletora, 40km/h",Asfaltada,Placa Trânsito,Calçamento Baixo Conforto|Obstáculo|Sem Acessibilidade,Sim,Sim|Obstáculo|Canteiro Inadequado,Sem Sistema,Feminino,Outro município de Goiás,60 ou mais,Parda,Casado(a)/União Estável,Científico/Médio,Não,Parentes,Cachorro,Própia,Desempregado,Desempregado,Não tem,Carro de Som|Conversas Informais,Feira/Comércio,emprego,Exames/Remédio,Lago/Rio,Não separa|Calçada/Lixeira,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Sombra,Torneira/Rede pública,Nunca falta,A pé,4 - satisfeito,5 - muito satisfeito,
-17.55705047,-50.63218906,2022-11-26 15:16:17.910716,Rua Odelita F dos Anjos,Conjunto Almerinda,01,"coletora, 40km/h",Asfaltada,Placa Trânsito,Calçamento|Calçamento Baixo Conforto|Obstáculo|Sem Acessibilidade,Sim,Sim|Obstáculo|Canteiro Inadequado|Necessidade de poda,Sem Sistema,Feminino,Santo Antônio da Barra,30 a 39,Preta,Casado(a)/União Estável,Científico/Médio,Não,Família,Cachorro,Própia,Funcionário Público,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Redes Sociais,Casa Família/Amigos|Igreja/Culto,Coleta de Lixo|Posto de Saúde|Saneamento,Exames/Remédio,Lago/Rio|Parque/Praça,Não separa|Calçada/Lixeira,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,Carro,5 - muito satisfeito,4 - satisfeito,
-17.55689445,-50.63269198,2022-11-26 15:32:08.902048,Rua Odelita F dos Anjos,Conjunto Almerinda,01,"coletora, 40km/h",Asfalto Baixo Conforto,Placa Trânsito,Calçamento Baixo Conforto|Obstáculo,Sim,Sim|Obstáculo|Canteiro Adequado|Canteiro Inadequado|Necessidade de poda,Sem Sistema,Masculino,Município de outro Estado,60 ou mais,Preta,Casado(a)/União Estável,Analfabeto(a),Não,Parentes,Não,Própia,Aposentado,Desempregado,Não tem,Carro de Som,Casa Família/Amigos|Feira/Comércio,Outros,Exames/Remédio,Outro,Não separa|Calçada/Lixeira,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Sombra,Torneira/Rede pública,Nunca falta,Carona/Uber/Táxi|Ônibus municipal,4 - satisfeito,4 - satisfeito,
-17.55663999,-50.63304302,2022-11-26 15:47:08.903274,Maria Tereza de Brito,Conjunto Almerinda ,02,"coletora, 40km/h",Asfalto Baixo Conforto,Placa Trânsito,Calçamento Baixo Conforto|Obstáculo|Sem Acessibilidade,Sim,Sim|Obstáculo|Canteiro Inadequado|Necessidade de poda|Raízes Expostas,Sem Sistema,Masculino,Santo Antônio da Barra,30 a 39,Parda,Solteiro(a),Científico/Médio,Não,Família,Não,Própia,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"De 3 até 5 (R$2.424,00 até 6.060,00)",Whatsapp,Casa Família/Amigos|Igreja/Culto,Pavimentação,Bebe água,Lago/Rio|Parque/Praça,Não separa|Calçada/Lixeira,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Sombra,Torneira/Rede pública,Nunca falta,Carro,5 - muito satisfeito,3 - indiferente/não sabe,
-17.55657893,-50.63292057,2022-11-26 15:49:12.009452,Rua   Maria Teresa de Brito ,Conjunto Almerinda ,35,"coletora, 40km/h",Asfaltada,Horizontal/Chão|Placa Trânsito,Calçamento|Rampa Acessibilidade,Sim,Sim|Canteiro Adequado,Sem Sistema,Feminino,Outro município de Goiás,40 a 49,Parda,Viúvo(a),Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Sozinho(a),Não,Própia,Aposentado,,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Carro de Som|Conversas Informais|Redes Sociais|Whatsapp,Casa Família/Amigos|Clube/Pesqueiro|Feira/Comércio|Igreja/Culto,Cultura/Eventos|emprego|Ônibus|Saneamento,Alimentação balanceada|Bebe água|Caminha/Corre|Exames/Remédio,Academia pública|Biblioteca|Parque/Praça|Pista de Caminhada,Não separa|Calçada/Lixeira,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,Bicicleta,4 - satisfeito,4 - satisfeito,
-17.55644,-50.6218967,2022-11-26 09:27:26.170,avenida Goiás ,residencial sol nascente ,07 lt 01,"arterial, ligam bairros, avenida, 60km/h",Asfalto Baixo Conforto,logradouro/Rua,Calçamento Baixo Conforto,Sim,Necessidade de poda,Sem Sistema,Feminino,Santo Antônio da Barra,30 a 39,Parda,Casado(a)/União Estável,Científico/Médio,Não,Família,Cachorro,Alugada,Funcionário Público,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Redes Sociais,Igreja/Culto,Pavimentação,Bebe água,Parque/Praça,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,Não sabe,Sombra,Torneira/Rede pública,Nunca falta,Bicicleta,5 - muito satisfeito,4 - satisfeito,
-17.5563332,-50.6228263,2022-11-26 09:35:24.485129,avenida Goiás ,residencial sol nascente,01q,"arterial, ligam bairros, avenida, 60km/h",Asfalto Baixo Conforto,logradouro/Rua,Calçamento Baixo Conforto,Sim,Necessidade de poda,Sem Sistema,Feminino,Outro município de Goiás,30 a 39,Parda,Solteiro(a),Científico/Médio,Não,Família,Cachorro,Própia,Informal/Bico,Rio Verde,"De 3 até 5 (R$2.424,00 até 6.060,00)",Redes Sociais,Casa Família/Amigos|Feira/Comércio,Cresche|emprego|Esporte/Lazer/Recreação,Bebe água|Exames/Remédio,Academia pública|Lago/Rio|Parque/Praça,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,1 ou 2x na semana,3x na semana ou mais,Qualidade de vida|Sombra,Torneira/Rede pública,Nunca falta,Carro|Motocicleta,5 - muito satisfeito,5 - muito satisfeito,Necessidade de Poda
-17.5562951,-50.6229188,2022-11-26 09:46:18.417267,avenida Goiás ,sol nascente ,13,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua,Calçamento Baixo Conforto|Obstáculo,Sim,Sim,Sem Sistema,Masculino,Outro município de Goiás,50 a 59,Preta,Casado(a)/União Estável,Científico/Médio,Não,Família,Cachorro|Outro,Própia,Estudante|Informal/Bico,Acreúna,"De 3 até 5 (R$2.424,00 até 6.060,00)",Carro de Som|Rádio|Redes Sociais|Televisão,Igreja/Culto|Lago/Rio|Praças/Parques|Outros,emprego,Bebe água|Dorme,Biblioteca|Pista de Caminhada,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Embeleza a cidade|Preservação|Qualidade de vida|Sombra,Torneira/Rede pública,Nunca falta,Carro,5 - muito satisfeito,4 - satisfeito,
-17.55647,-50.6244893,2022-11-26 09:57:33.839489,av Goiás ,sol nascente ,03,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua,Calçamento Baixo Conforto|Obstáculo,Sim,Sim,Com Rede Pública,Feminino,Santo Antônio da Barra,40 a 49,Parda,Solteiro(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Cachorro,Própia,Funcionário Público,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Redes Sociais,Feira/Comércio|Igreja/Culto,emprego,Caminha/Corre,Pista de Caminhada,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,Bicicleta,5 - muito satisfeito,4 - satisfeito,Conforto Ambiental
-17.5567021,-50.6248184,2022-11-26 10:05:09.721596,avenida Goiás ,sol nascente ,03,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua,Calçamento Baixo Conforto|Obstáculo,Sim,Sim,Com Rede Pública,Feminino,Outro município de Goiás,30 a 39,Parda,Solteiro(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Não,Própia,Informal/Bico,Santo Antônio da Barra,Auxílio/Seguro/Benefício governo,Rádio|Redes Sociais,Casa Família/Amigos|Outros,emprego|Escola/Cursos|Farmácia,Alimentação balanceada|Bebe água|Dorme|Exames/Remédio,Pista de Caminhada,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Poço Artesiano,Nunca falta,Bicicleta,5 - muito satisfeito,4 - satisfeito,Conforto Ambiental
-17.556938,-50.6253578,2022-11-26 10:11:16.541433,avenida Goiás ,sol nascente ,03,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua,Calçamento,Sim,Sim,Com Rede Pública,Feminino,Santo Antônio da Barra,60 ou mais,Parda,Solteiro(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Cachorro,Própia,Informal/Bico,Desempregado,Não tem,Redes Sociais,Igreja/Culto,emprego|Escola/Cursos|Hospital|Iluminação,Bebe água|Dorme,Parque/Praça,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,A pé,5 - muito satisfeito,5 - muito satisfeito,Conforto Ambiental
-17.5567945,-50.6255836,2022-11-26 10:27:09.351042,avenida Goiás ,sol nascente ,02,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua,Calçamento,Sim,Sim,Com Rede Pública,Masculino,Santo Antônio da Barra,18 a 29,Parda,Casado(a)/União Estável,Científico/Médio,Não,Família,Não,Própia,Informal/Bico,Santo Antônio da Barra,"De 5 ( R$ 6.060,01 em diante)",Redes Sociais,Academia|Bares/Restaurantes|Quadra de Esporte,emprego|Esporte/Lazer/Recreação,Academia|Alimentação balanceada|Caminha/Corre,Academia pública|Parque/Praça|Pista de Caminhada|Quadra de Esportes,Separa seco e orgânico,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Água mineral|Poço Artesiano,Nunca falta,Carro,5 - muito satisfeito,4 - satisfeito,Conforto Ambiental
-17.557479,-50.6273878,2022-11-26 10:41:17.648318,avenida Goiás ,boa vista 3,,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua,Calçamento,Sim,Sim,Com Rede Pública|Bueiro,Masculino,Município de outro Estado,30 a 39,Parda,Casado(a)/União Estável,Científico/Médio,Não,Família,Não,Própia,Agricultura/Pecuária|Funcionário Público|Indústria/Usina,Rio Verde|Santa Helena de Goiás|Desempregado,"De 3 até 5 (R$2.424,00 até 6.060,00)",Carro de Som|Redes Sociais,Casa Família/Amigos|Lago/Rio,Cultura/Eventos|Ônibus,Dorme,Lago/Rio|Parque/Praça,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,1x no mês,Carro,4 - satisfeito,4 - satisfeito,Necessidade de Poda
-17.5572779,-50.6273146,2022-11-26 10:44:58.571698,avenida Goiás ,bela vista ,03,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua,Calçamento,Sim,Sim,Com Rede Pública,Feminino,Município de outro Estado,30 a 39,Parda,Casado(a)/União Estável,Científico/Médio,Não,Família,Cachorro,Própia,Funcionário Público,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Conversas Informais|Redes Sociais,Casa Família/Amigos,combustível|emprego,Alimentação balanceada|Bebe água,Academia pública|Parque/Praça,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,Carro,5 - muito satisfeito,4 - satisfeito,Necessidade de Poda
-17.5577501,-50.6287002,2022-11-26 10:59:21.240791,avenida Goiás ,bela vista ,38,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua,Calçamento,Sim,Sim,Com Rede Pública,Masculino,Santo Antônio da Barra,18 a 29,Parda,Casado(a)/União Estável,Científico/Médio,Não,Família,Não,Alugada,Informal/Bico,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Rádio|Redes Sociais,Bares/Restaurantes,emprego|Esporte/Lazer/Recreação|Habitação,Bebe água|Outro,Parque/Praça,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,1 ou 2x na semana,1 ou 2x na semana,Embeleza a cidade,Água mineral|Torneira/Rede pública,Nunca falta,A pé,5 - muito satisfeito,4 - satisfeito,Necessidade de Poda
-17.5577834,-50.6294081,2022-11-26 11:07:29.207515,avenida Goiás ,boa vista,casa 448,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua,Calçamento,Sim,Sim,Com Rede Pública,Feminino,Santo Antônio da Barra,50 a 59,Parda,Casado(a)/União Estável,Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Cachorro,Própia,Funcionário Público,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Conversas Informais|Redes Sociais,Casa Família/Amigos|Praças/Parques,emprego|Esporte/Lazer/Recreação|Ônibus,Alimentação balanceada|Bebe água,Academia pública|Biblioteca|Cómercio,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,Bicicleta,5 - muito satisfeito,4 - satisfeito,Necessidade de Poda
-17.5579833,-50.6302901,2022-11-26 11:17:48.609619,avenida Goiás ,boa vista ,49,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua,Calçamento,Sim,Sim,Com Rede Pública,Masculino,Santo Antônio da Barra,40 a 49,Parda,Solteiro(a),Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Parentes,Não,Própia,Informal/Bico,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Redes Sociais,Bares/Restaurantes|Casa Família/Amigos|Igreja/Culto,emprego|Escola/Cursos|Esporte/Lazer/Recreação|Ônibus,Bebe água|Exames/Remédio,Academia pública|Lago/Rio,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,Bicicleta,5 - muito satisfeito,4 - satisfeito,Conforto Ambiental
-17.5584162,-50.631361,2022-11-26 13:56:29.527227,avenida Goiás ,boa vista ,12,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua,Calçamento,Sim,Sim,Com Rede Pública,Masculino,Santo Antônio da Barra,40 a 49,Preta,Solteiro(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Sozinho(a),Cachorro,Própia,Informal/Bico,Santo Antônio da Barra|Rio Verde,Não tem,Rádio|Redes Sociais,Casa Família/Amigos|Igreja/Culto,emprego,Bebe água|Dorme,Lago/Rio|Parque/Praça,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Poço Artesiano|Torneira/Rede pública,1x no mês,Bicicleta,5 - muito satisfeito,4 - satisfeito,Necessidade de Poda
-17.5582967,-50.6314028,2022-11-26 14:03:33.054807,avenida Goiás ,boa vista,29,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua,Calçamento,Sim,Sim,Com Rede Pública,Masculino,Santo Antônio da Barra,40 a 49,Indígena,Solteiro(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Sozinho(a),Cachorro,Emprestada,Comércio/Prestação de serviços/Construção Civil,Rio Verde,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Conversas Informais,Bares/Restaurantes|Igreja/Culto,emprego|Ônibus,Bebe água|Exames/Remédio,Lago/Rio,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,A pé,5 - muito satisfeito,4 - satisfeito,Necessidade de Poda
-17.5581201,-50.6304379,2022-11-26 14:09:45.102159,avenida Goiás ,boa vista,nu161,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua,Calçamento,Sim,Não,Com Rede Pública,Feminino,Outro município de Goiás,30 a 39,Parda,Casado(a)/União Estável,Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Família,Cachorro|Pássaro,Alugada,Informal/Bico,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Rádio|Redes Sociais,Igreja/Culto,emprego|Esporte/Lazer/Recreação|Ônibus,Bebe água,Lago/Rio|Parque/Praça,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Preservação|Sombra,Torneira/Rede pública,Nunca falta,Bicicleta,4 - satisfeito,4 - satisfeito,
-17.5581341,-50.6304315,2022-11-26 14:14:06.670145,avenida Goiás ,boa vistA,N 198,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua,Calçamento,Sim,Sim,Com Rede Pública,Feminino,Santo Antônio da Barra,40 a 49,Branca,Casado(a)/União Estável,Científico/Médio,Não,Família,Gato,Própia,Funcionário Público,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Rádio|Redes Sociais,Academia|Bares/Restaurantes,emprego|Ônibus,Bebe água|Caminha/Corre,Lago/Rio|Parque/Praça,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Embeleza a cidade|Sombra,Poço Artesiano|Torneira/Rede pública,Nunca falta,Carro,5 - muito satisfeito,4 - satisfeito,Necessidade de Poda
-17.5581264,-50.6304392,2022-11-26 14:17:00.426327,avenida Goiás ,boa vista ,N 222,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua,Calçamento,Sim,Sim,Com Rede Pública,Feminino,Santo Antônio da Barra,30 a 39,Parda,Casado(a)/União Estável,Científico/Médio,Não,Família,Não,Própia,Funcionário Público,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Redes Sociais,Academia|Bares/Restaurantes|Igreja/Culto,emprego|Esporte/Lazer/Recreação|Ônibus,Academia|Bebe água|Exames/Remédio,Lago/Rio|Parque/Praça,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Poço Artesiano|Torneira/Rede pública,Nunca falta,Carro,5 - muito satisfeito,5 - muito satisfeito,Necessidade de Poda
-17.5632474,-50.643559,2022-11-26 09:12:16.694531,avenida do comércio ,centro ,06,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,,Calçamento Baixo Conforto|Sem Acessibilidade|Terra/Cascalho,Sim,Sim,Sem Sistema,Feminino,Município de outro Estado,60 ou mais,Preta,Casado(a)/União Estável,Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Cachorro|Gato|Pássaro,Própia,Aposentado,,"Menos de 1 salário mínimo (até R$ 1.212,00)",Conversas Informais,Feira/Comércio,Pavimentação|Outros,Bebe água|Exames/Remédio,,Separa seco e orgânico|Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,Não sabe,Não sabe,Ar puro/fresco|Qualidade de vida|Sombra,Torneira/Rede pública,Nunca falta,A pé|Carro|Motocicleta,5 - muito satisfeito,5 - muito satisfeito,Raízes Expostas
-17.5632373,-50.6430505,2022-11-26 09:21:15.346248,avenida Dom comércio ,centro ,60,"arterial, ligam bairros, avenida, 60km/h",Asfalto Baixo Conforto,,Calçamento Baixo Conforto,Sim,Sim,Bueiro,Masculino,Município de outro Estado,60 ou mais,Branca,Solteiro(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Sozinho(a),Outro,Própia,Aposentado,Desempregado,"Menos de 1 salário mínimo (até R$ 1.212,00)",Conversas Informais|Rádio,Outros,Outros,Não Cuida,Outro,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,A pé,5 - muito satisfeito,1 - muito insatisfeito,Bueiro
-17.5629394,-50.6420516,2022-11-26 09:32:16.796537,avenida do comércio ,centro ,,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,,Calçamento Baixo Conforto,Sim,Sim,Sem Sistema,Feminino,Município de outro Estado,60 ou mais,Parda,Casado(a)/União Estável,Analfabeto(a),Não,Família,Cachorro|Pássaro,Própia,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Carro de Som|Conversas Informais|Rádio,Outros,emprego,Alimentação balanceada|Bebe água,Pista de Caminhada,Não separa,"Armazenar em casa para venda, doação ou destino posterior.",3x na semana ou mais,3x na semana ou mais,Embeleza a cidade|Sombra,Torneira/Rede pública,Nunca falta,A pé,5 - muito satisfeito,3 - indiferente/não sabe,Boca de lobo
-17.5627954,-50.6409298,2022-11-26 09:46:49.447883,avenida dos comércio ,setor palmito ,,"arterial, ligam bairros, avenida, 60km/h",Asfalto Baixo Conforto,,Calçamento Baixo Conforto,Sim,Sim,Sem Sistema,Masculino,Santo Antônio da Barra,60 ou mais,Parda,Casado(a)/União Estável,Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Não,Própia,Aposentado,,"Menos de 1 salário mínimo (até R$ 1.212,00)",Outros,Outros,,Não Cuida,Outro,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Outro,Torneira/Rede pública,Nunca falta,A pé,5 - muito satisfeito,1 - muito insatisfeito,Boca de lobo
-17.5621137,-50.6389961,2022-11-26 10:03:34.328210,avenida comércio ,centro de ,,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,,Calçamento,Sim,Sim,Sem Sistema,Feminino,Outro município de Goiás,18 a 29,Preta,Casado(a)/União Estável,Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Família,Não,Alugada,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Conversas Informais,,Ação Social|Faculdade,Esporte,Academia pública|Parque/Praça,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Preservação|Sombra,Torneira/Rede pública,Nunca falta,Bicicleta|Carro,5 - muito satisfeito,5 - muito satisfeito,Boca de lobo
